Selector,Classifier,Number_of_Features,Accuracy,Performance_score
RFE,SVC_rbf,7000,0.9463894967177243,0.2564
RFE,SVC_linear,7000,0.9803063457330415,0.2903
RFE,DecisionTreeClassifier,7000,0.9452954048140044,0.2553
RFE,XGBClassifier,7000,0.9715536105032823,0.2816
RFE,RandomForestClassifier,7000,0.8632385120350109,0.1732
RFE,LogisticRegression,7000,0.9770240700218819,0.287
